"frame","gold","ratio","new_item","hero","spelldamage","physicaldamage","xpos","ypos","xp","buildingdamage","lanelh","nuetrallh","ancientlh","stacks","roshan","smokes","smoketime","deathtime","deathes","biuldingkills","kills","assists","denies","healing","mods","stun","obs","sents","casts","side","winner"
1940.5613399999997,17343.0,0.34805731717106847,"",hero_silencer,9054.0,3129.0,172.0,152.0,17804.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1941.56484,17344.0,0.3480424618224871,"",hero_silencer,9054.0,3129.0,172.0,152.0,17804.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1942.5681399999999,17346.0,0.34801276006660914,"",hero_silencer,9054.0,3129.0,172.0,152.0,17804.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1943.57154,17347.0,0.34799791365751886,"",hero_silencer,9054.0,3129.0,172.0,152.0,17804.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1944.57494,17349.0,0.34796822977255404,"",hero_silencer,9054.0,3129.0,172.0,152.0,17804.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1945.5784399999998,17630.0,0.35356877845296114,"",hero_silencer,9054.0,3129.0,172.0,152.0,17804.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1946.5818399999998,17912.0,0.35915224670663487,"",hero_silencer,9054.0,3129.0,172.0,152.0,17804.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1947.5852399999999,17913.0,0.35913629255383134,"",hero_silencer,9054.0,3129.0,172.0,152.0,17804.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1948.5218399999999,17915.0,0.35910439384220655,"",hero_silencer,9054.0,3129.0,172.0,152.0,17804.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1949.5251399999997,17916.0,0.35908844928146233,"",hero_silencer,9054.0,3129.0,172.0,152.0,17804.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1950.52864,17918.0,0.3590565697453059,"",hero_silencer,9054.0,3129.0,172.0,152.0,17804.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1951.53204,17919.0,0.35904063476797304,"",hero_silencer,9054.0,3129.0,172.0,152.0,17804.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1952.53544,18071.0,0.36201370247205417,"",hero_silencer,9054.0,3129.0,172.0,152.0,17819.0,0,99,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1953.5388400000002,18164.0,0.3638403140836889,"",hero_silencer,9054.0,3129.0,172.0,152.0,17894.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1954.5422399999998,18166.0,0.3638075020527507,"",hero_silencer,9054.0,3129.0,172.0,152.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1955.5456399999998,18167.0,0.36379110096519685,"",hero_silencer,9054.0,3129.0,172.0,152.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1956.54914,18169.0,0.3637583086409866,"",hero_silencer,9054.0,3129.0,172.0,152.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1957.5525400000001,18170.0,0.36374191740235823,"",hero_silencer,9054.0,3129.0,172.0,152.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1958.55584,18172.0,0.3637091447671277,"",hero_silencer,9054.0,3129.0,172.0,152.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1959.5593399999998,18173.0,0.3636927633685559,"",hero_silencer,9054.0,3129.0,172.0,152.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1960.56284,18175.0,0.363660010404578,"",hero_silencer,9054.0,3129.0,172.0,154.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1961.56624,18177.0,0.36362727054493077,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1962.5696400000002,18178.0,0.3636109055267738,"",hero_silencer,9054.0,3129.0,172.0,158.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1963.5730399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,158.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1964.5764399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1965.5798399999999,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1966.58324,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1967.5867399999997,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1968.52324,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1969.52664,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1970.53004,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1971.5334400000002,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1972.5368399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1973.54034,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1974.5438399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1975.5471400000001,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1976.5505399999997,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1977.5539399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1978.55744,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1979.56084,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1980.5642400000002,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1981.5676399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1982.5710399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1983.57454,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1984.57784,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1985.5813399999997,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1986.58484,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1987.52124,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1988.52464,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1989.52814,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1990.53154,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1991.5348399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1992.53834,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1993.5418399999999,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1994.54524,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1995.54864,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1996.55204,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1997.55544,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1998.5588400000001,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
1999.5622399999997,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2000.56574,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2001.56914,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2002.5725400000001,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2003.57584,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2004.5793399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2005.58284,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2006.58624,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2007.52284,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2008.52614,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2009.52954,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2010.5330399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2011.5364399999999,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2012.53984,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2013.54324,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2014.54664,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2015.55004,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2016.5535399999999,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2017.5568399999997,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2018.56034,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2019.5638399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2020.56714,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2021.5705400000002,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2022.57404,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2023.57744,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2024.58084,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2025.5842400000001,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2026.5208400000001,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2027.5242399999997,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2028.5276399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2029.5310399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2030.53444,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2031.53784,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2032.5413399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2033.5447399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2034.5481399999999,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2035.55154,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2036.55494,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2037.55834,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2038.5618399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2039.56524,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2040.56864,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2041.57204,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2042.57544,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2043.5788400000001,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2044.58234,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2045.5858399999997,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2046.5222399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2047.5256399999998,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2048.52904,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2049.53254,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2050.53584,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2051.53934,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2052.54284,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2053.54614,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2054.5496399999997,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2055.55304,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2056.55644,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2057.55984,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2058.56324,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2059.56664,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2060.57014,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2061.57354,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2062.5768399999997,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
2063.58034,18180.0,0.3635781853088815,"",hero_silencer,9054.0,3129.0,172.0,156.0,17909.0,0,101,0,0,0,0,0,0.0,0.0,4,0,8,7,4,330.0,0,9.4383545,1,0,57,radiant,radiant
